# Time-averaged data for fix myat3
# TimeStep v_mypress
147000 432.693
148000 -250.126
149000 84.2826
150000 -108.292
151000 113.166
152000 178.249
153000 86.4816
154000 73.5982
155000 -158.189
156000 -143.064
157000 54.1435
158000 -2.56864
159000 -256.231
160000 145.12
161000 -418.074
162000 -127.779
163000 -11.3693
164000 -322.081
165000 130.48
166000 -338.372
167000 -97.7873
168000 -0.434695
169000 -260.497
170000 47.7502
171000 442.828
172000 -145.795
173000 621.848
174000 -243.877
175000 148.999
176000 -120.78
177000 -399.447
178000 -163.331
179000 -144.114
180000 138.664
181000 -517.484
182000 -416.132
183000 -170.423
184000 216.233
185000 235.524
186000 400.8
187000 -147.077
188000 99.8249
189000 47.6642
190000 -358.1
191000 -297.127
192000 -234.442
193000 322.475
194000 -93.1629
195000 418.856
196000 -36.3602
197000 76.9159
198000 -94.2422
199000 -419.134
200000 -211.122
201000 -154.122
202000 415.051
203000 136.941
204000 -28.605
205000 1.51494
206000 -76.5145
207000 -105.298
208000 -48.3042
209000 73.2503
210000 -544.674
211000 -379.384
212000 -265.663
213000 70.0355
214000 72.6716
215000 440.521
216000 356.459
217000 358.872
218000 112.57
219000 149.09
220000 99.6965
221000 -286.652
222000 181.283
223000 -175.189
224000 -84.6142
225000 -41.6409
226000 129.013
227000 -468.144
228000 -24.0196
229000 -226.9
230000 59.8035
231000 297.519
232000 -412.834
233000 135.869
234000 -261.36
235000 -7.80708
236000 54.6073
237000 -168.047
238000 -50.1655
239000 92.4435
240000 170.529
241000 227.193
242000 112.307
243000 311.267
244000 116.084
245000 411.679
246000 -231.355
247000 72.9153
248000 203.63
249000 -271.3
250000 142.513
251000 481.347
252000 103.221
253000 300.202
254000 300.221
255000 268.259
256000 147.145
257000 -116.911
258000 -22.356
259000 81.1462
260000 8.28453
261000 195.407
262000 508.716
263000 231.637
264000 -114.115
265000 -16.4538
266000 561.69
267000 -53.8145
268000 250.478
269000 56.4165
270000 -323.423
271000 30.1019
272000 251.446
273000 307.67
274000 -233.161
275000 120.568
276000 43.3394
277000 -56.8054
278000 -13.0708
279000 125.221
280000 -160.63
281000 134.237
282000 164.403
283000 -379.1
284000 80.0718
285000 -582.093
286000 106.365
287000 -157.266
288000 51.5731
289000 146.628
290000 -193.396
291000 227.933
292000 52.9966
293000 -227.796
294000 -262.046
295000 140.425
296000 -422.378
297000 -125.872
298000 505.26
299000 9.10784
300000 12.4792
301000 -101.496
302000 123.651
303000 -321.152
304000 -42.6628
305000 -342.122
306000 249.761
307000 178.36
308000 332.698
309000 -146.374
310000 117.639
311000 -91.9713
312000 476.904
313000 560.456
314000 -110.431
315000 299.099
316000 -23.4112
317000 160.636
318000 -141.212
319000 212.43
320000 -13.385
321000 23.3374
322000 -137.913
323000 -352.427
324000 178.201
325000 166.578
326000 -135.345
327000 112.93
328000 -487.557
329000 -444.011
330000 -204.258
331000 305.868
332000 -321.437
333000 298.037
334000 23.3169
335000 -394.439
336000 92.4009
337000 370.659
338000 114.864
339000 14.3774
340000 244.671
341000 -138.641
342000 -685.981
343000 -595.867
344000 87.9482
345000 67.9723
346000 202.816
347000 -300.202
348000 -166.973
349000 -304.051
350000 -278.21
351000 55.0623
352000 -285.177
353000 48.8692
354000 425.452
355000 299.444
356000 -81.4188
357000 287.262
358000 -322.47
359000 -301.977
360000 407.555
361000 -108.671
362000 -13.3104
363000 -474.232
364000 178.116
365000 -323.084
366000 -98.2697
367000 242.778
368000 415.472
369000 -132.082
370000 313.382
371000 -50.2715
372000 -172.28
373000 137.996
374000 137.228
375000 -63.2862
376000 519.759
377000 -595.573
378000 -45.7761
379000 122.744
380000 -148.641
381000 263.12
382000 -36.0823
383000 -184.966
384000 -197.856
385000 14.8502
386000 -34.6417
387000 5.80357
388000 -496.972
389000 6.21146
390000 -255.611
391000 -85.9373
392000 115.132
393000 399.103
394000 -230.439
395000 -196.805
396000 -136.307
397000 -94.3036
398000 24.035
399000 -204.197
400000 169.316
401000 190.632
402000 194.831
403000 285.42
404000 207.286
405000 69.0344
406000 -59.2289
407000 -5.77422
408000 108.486
409000 238.352
410000 157.059
411000 -180.453
412000 215.584
413000 253.997
414000 -42.1181
415000 -80.4265
416000 -102.206
417000 66.283
418000 -208.843
419000 -546.419
420000 88.7012
421000 -193.968
422000 -221.537
423000 -11.1805
424000 38.1628
425000 -2.83565
426000 258.804
427000 42.8772
428000 287.682
429000 -301.266
430000 -164.635
431000 -135.844
432000 -44.3141
433000 257.638
434000 -433.653
435000 -11.3649
436000 265.665
437000 -171.278
438000 -7.4292
439000 77.7258
440000 298.987
441000 349.202
442000 -172.214
443000 -199.196
444000 -30
445000 88.8103
446000 101.596
447000 213.95
448000 -420.034
449000 443.608
450000 -112.821
451000 234.855
452000 -97.2509
453000 -86.6913
454000 59.3279
455000 359.197
456000 356.877
457000 245.02
458000 88.9872
459000 -51.0456
460000 -255.968
461000 244.539
462000 -241.327
463000 208.223
464000 -286.48
465000 -208.246
466000 273.17
467000 191.123
468000 12.1676
469000 -38.784
470000 -107.747
471000 292.239
472000 37.9032
473000 190.178
474000 -9.32478
475000 -237.746
476000 -34.3517
477000 -135.685
478000 112.238
479000 -420.905
480000 -127.705
481000 -162.39
482000 -98.5202
483000 -160.914
484000 -122.947
485000 -51.9934
486000 -118.574
487000 -440.482
488000 68.9016
489000 -103.566
490000 62.6077
491000 -283.641
492000 151.235
493000 -23.0572
494000 -1.98919
495000 -67.0081
496000 174.267
497000 1.73549
498000 237.694
499000 -357.886
500000 197.888
501000 -275.625
502000 -395.777
503000 150.518
504000 172.38
505000 -54.9937
506000 -51.8377
507000 23.5577
508000 23.478
509000 131.086
510000 64.2686
511000 281.869
512000 -265.707
513000 -239.011
514000 -331.093
515000 -207.583
516000 139.834
517000 54.4016
518000 221.272
519000 187.898
520000 95.4168
521000 -74.2087
522000 -94.7158
523000 384.842
524000 33.8405
525000 -141.379
526000 301.305
527000 -92.7045
528000 -5.39773
529000 -52.6534
530000 -134.486
531000 -66.0147
532000 -37.2755
533000 -99.3503
534000 -144.873
535000 -263.437
536000 -180.537
537000 -174.98
538000 -282.448
539000 48.5475
540000 2.91706
541000 -16.2352
542000 -264.032
543000 356.109
544000 117.821
545000 325.698
546000 177.859
547000 -195.998
548000 42.3045
549000 -14.7867
550000 263.952
551000 353.381
552000 -446.38
553000 -40.1753
554000 -281.379
555000 -114.543
556000 -118.718
557000 -38.3471
558000 324.721
559000 -201.576
560000 -292.395
561000 338.859
562000 140.578
563000 -7.88393
564000 -281.709
565000 211.15
566000 -182.054
567000 104.578
568000 73.2568
569000 -45.0276
570000 -409.891
571000 22.0857
572000 -188.593
573000 -106.384
574000 -28.1908
575000 54.2792
576000 44.7567
577000 127.749
578000 53.1659
579000 -334.681
580000 -149.044
581000 259.093
582000 -465.35
583000 -285.697
584000 -99.4349
585000 21.37
586000 65.5088
587000 17.7359
588000 34.8659
589000 58.5705
590000 -191.272
591000 -373.65
592000 128.247
593000 -61.3185
594000 56.4471
595000 -131.051
596000 -86.9149
597000 -330.32
598000 352.142
599000 337.754
600000 72.464
601000 -451.293
602000 11.9723
603000 56.7983
604000 -211.371
605000 -98.5865
606000 403.087
607000 -20.7572
608000 108.625
609000 -21.4732
610000 -478.525
611000 -349.218
612000 -262.346
613000 -66.559
614000 246.879
615000 173.527
616000 39.5713
617000 -106.638
618000 183.726
619000 -34.8255
620000 -143.779
621000 -153.971
622000 -6.57356
623000 5.65819
624000 -93.7532
625000 267.47
626000 39.688
627000 -159.558
628000 257.554
629000 97.7403
630000 -4.99194
631000 -147.482
632000 271.929
633000 -89.6756
634000 58.7642
635000 -256.873
636000 -38.0195
637000 -325.524
638000 -197.919
639000 -65.3454
640000 -1.06716
641000 247.928
642000 -560.634
643000 292.749
644000 236.387
645000 164.648
646000 94.4314
647000 -274.859
648000 -591.915
649000 -71.8382
650000 -176.213
651000 -257.896
652000 -74.5348
653000 -8.96835
654000 47.2661
655000 -387.886
656000 68.7715
657000 -486.064
658000 99.9228
659000 206.976
660000 180.973
661000 340.356
662000 -28.3144
663000 -63.9788
664000 6.96405
665000 -140.401
666000 -58.7056
667000 117.03
668000 125.601
669000 158.137
670000 -168.782
671000 -23.4224
672000 -166.613
673000 -94.7323
674000 -82.7292
675000 92.1669
676000 -384.006
677000 -326.894
678000 -149.247
679000 0.860213
680000 -332.286
681000 -113.458
682000 -71.4161
683000 -76.6142
684000 -98.1101
685000 -44.5913
686000 -129.996
687000 36.1735
688000 -109.992
689000 -84.2995
690000 -127.078
691000 -206.524
692000 169.188
693000 -266.158
694000 -41.7167
695000 -313.191
696000 184.273
697000 150.64
698000 114.564
699000 -143.734
700000 149.193
701000 -171.565
702000 -131.592
703000 -17.2508
704000 81.3689
705000 -110.704
706000 155.643
707000 174.344
708000 -44.1052
709000 46.058
710000 -169.736
711000 20.9496
712000 381.65
713000 -104.444
714000 165.259
715000 -39.0201
716000 352.311
717000 -100.866
718000 -79.4831
719000 -12.4554
720000 191.221
721000 -54.4461
722000 -65.6219
723000 443.237
