# Time-averaged data for fix myat2
# TimeStep v_myvol
245000 123154
246000 123154
247000 123154
248000 123154
249000 123154
250000 123154
251000 123154
252000 123154
253000 123154
254000 123154
255000 123154
256000 123154
257000 123154
258000 123154
259000 123154
260000 123154
261000 123154
262000 123154
263000 123154
264000 123154
265000 123154
266000 123154
267000 123154
268000 123154
269000 123154
270000 123154
271000 123154
272000 123154
273000 123154
274000 123154
275000 123154
276000 123154
277000 123154
278000 123154
279000 123154
280000 123154
281000 123154
282000 123154
283000 123154
284000 123154
285000 123154
286000 123154
287000 123154
288000 123154
289000 123154
290000 123154
291000 123154
292000 123154
293000 123154
294000 123154
295000 123154
296000 123154
297000 123154
298000 123154
299000 123154
300000 123154
301000 123154
302000 123154
303000 123154
304000 123154
305000 123154
306000 123154
307000 123154
308000 123154
309000 123154
310000 123154
311000 123154
312000 123154
313000 123154
314000 123154
315000 123154
316000 123154
317000 123154
318000 123154
319000 123154
320000 123154
321000 123154
322000 123154
323000 123154
324000 123154
325000 123154
326000 123154
327000 123154
328000 123154
329000 123154
330000 123154
331000 123154
332000 123154
333000 123154
334000 123154
335000 123154
336000 123154
337000 123154
338000 123154
339000 123154
340000 123154
341000 123154
342000 123154
343000 123154
344000 123154
345000 123154
346000 123154
347000 123154
348000 123154
349000 123154
350000 123154
351000 123154
352000 123154
353000 123154
354000 123154
355000 123154
356000 123154
357000 123154
358000 123154
359000 123154
360000 123154
361000 123154
362000 123154
363000 123154
364000 123154
365000 123154
366000 123154
367000 123154
368000 123154
369000 123154
370000 123154
371000 123154
372000 123154
373000 123154
374000 123154
375000 123154
376000 123154
377000 123154
378000 123154
379000 123154
380000 123154
381000 123154
382000 123154
383000 123154
384000 123154
385000 123154
386000 123154
387000 123154
388000 123154
389000 123154
390000 123154
391000 123154
392000 123154
393000 123154
394000 123154
395000 123154
396000 123154
397000 123154
398000 123154
399000 123154
400000 123154
401000 123154
402000 123154
403000 123154
404000 123154
405000 123154
406000 123154
407000 123154
408000 123154
409000 123154
410000 123154
411000 123154
412000 123154
413000 123154
414000 123154
415000 123154
416000 123154
417000 123154
418000 123154
419000 123154
420000 123154
421000 123154
422000 123154
423000 123154
424000 123154
425000 123154
426000 123154
427000 123154
428000 123154
429000 123154
430000 123154
431000 123154
432000 123154
433000 123154
434000 123154
435000 123154
436000 123154
437000 123154
438000 123154
439000 123154
440000 123154
441000 123154
442000 123154
443000 123154
444000 123154
445000 123154
446000 123154
447000 123154
448000 123154
449000 123154
450000 123154
451000 123154
452000 123154
453000 123154
454000 123154
455000 123154
456000 123154
457000 123154
458000 123154
459000 123154
460000 123154
461000 123154
462000 123154
463000 123154
464000 123154
465000 123154
466000 123154
467000 123154
468000 123154
469000 123154
470000 123154
471000 123154
472000 123154
473000 123154
474000 123154
475000 123154
476000 123154
477000 123154
478000 123154
479000 123154
480000 123154
481000 123154
482000 123154
483000 123154
484000 123154
485000 123154
486000 123154
487000 123154
488000 123154
489000 123154
490000 123154
491000 123154
492000 123154
493000 123154
494000 123154
495000 123154
496000 123154
497000 123154
498000 123154
499000 123154
500000 123154
