# Time-averaged data for fix myat1
# TimeStep v_mytemp
392000 499.738
393000 501.008
394000 498.102
395000 500.828
396000 500.929
397000 498.374
398000 501.294
399000 500.924
400000 500.685
401000 499.387
402000 502.793
403000 501.404
404000 498.46
405000 500.195
406000 502.442
407000 501.744
408000 499.806
409000 501.491
410000 500.099
411000 504.859
412000 500.361
413000 498.724
414000 497.368
415000 499.894
416000 500.843
417000 498.099
418000 499.906
419000 500.465
420000 501.872
421000 501.201
422000 496.164
423000 500.089
424000 500.717
425000 502.167
426000 497.082
427000 499.064
428000 498.832
429000 501.518
430000 498.037
431000 500.879
432000 500.796
433000 498.442
434000 501.531
435000 499.522
436000 495.145
437000 502.837
438000 499.729
439000 500.89
440000 497.722
441000 499.66
442000 497.507
443000 499.129
444000 503.582
445000 497.974
446000 502.064
447000 495.254
448000 499.842
449000 501.901
450000 499.601
451000 498.14
452000 498.386
453000 499.305
454000 499.595
455000 502.898
456000 502.976
457000 498.499
458000 498.304
459000 499.159
460000 500.224
461000 498.56
462000 500.989
463000 497.747
464000 500.98
465000 502.169
466000 501.388
467000 499.455
468000 501.418
469000 498.137
470000 498.934
471000 496.788
472000 498.44
473000 500.305
474000 497.309
475000 499.453
476000 503.639
477000 500.035
478000 497.093
479000 501.278
480000 501.73
481000 498.835
482000 500.996
483000 499.781
484000 500.291
485000 500.027
486000 497.811
487000 501.385
488000 499.512
489000 502.545
490000 498.794
491000 500.225
492000 501.36
493000 500.963
494000 498.716
495000 501.266
496000 495.964
497000 497.682
498000 499.588
499000 497.392
500000 499.501
501000 499.595
502000 500.173
503000 501.816
504000 499.232
505000 501.583
506000 497.887
507000 502.627
508000 499.587
509000 500.24
510000 501.463
511000 499.12
512000 497.941
513000 502.356
514000 497.844
515000 496.632
516000 503.535
517000 501.3
518000 500.611
519000 503.308
520000 498.395
521000 501.041
522000 500.039
523000 502.361
524000 500.749
525000 498.736
526000 500.027
527000 499.731
528000 501.801
529000 496.433
530000 502.157
531000 498.727
532000 499.121
533000 499.63
534000 499.262
535000 497.914
536000 498.92
537000 500.625
538000 500.195
539000 501.396
540000 498.674
541000 500.404
542000 501.764
543000 502.593
544000 500.62
545000 500.437
546000 499.414
547000 499.182
548000 500.411
549000 500.387
550000 499.742
551000 499.2
552000 501.584
553000 497.436
554000 500.02
555000 500.559
556000 500.209
557000 499.399
558000 502.315
559000 500.487
560000 503.467
561000 500.625
562000 501.145
563000 499.595
564000 498.138
565000 499.236
566000 499.053
567000 499.272
568000 498.673
569000 500.182
570000 500.081
571000 502.346
572000 499.573
573000 499.555
574000 498.151
575000 501.035
576000 499.435
577000 499.181
578000 499.473
579000 498.395
580000 498.258
581000 502.01
582000 502.905
583000 500.064
584000 499.88
585000 503.528
586000 500.485
587000 499.317
588000 500.529
589000 500.22
590000 498.539
591000 500.561
592000 502.061
593000 500.267
594000 500.994
595000 500.823
596000 500.314
597000 499.989
598000 496.488
599000 500.526
600000 500.986
601000 500.619
602000 501.2
603000 503.17
604000 500.97
605000 496.439
606000 499.958
607000 499.712
608000 496.283
609000 500.136
610000 500.805
611000 501.372
612000 497.27
613000 503.104
614000 499.251
615000 500.821
616000 501.024
617000 499.995
618000 503.203
619000 503.682
620000 500.115
621000 502.379
622000 495.283
623000 499.99
624000 501.106
625000 499.827
626000 498.738
627000 500.895
628000 502.097
629000 499.412
630000 498.846
631000 497.326
632000 498.384
633000 501.373
634000 500.74
635000 502.453
636000 498.371
637000 498.76
638000 501.193
639000 497.27
640000 499.41
641000 498.41
642000 498.005
643000 499.06
644000 502.656
645000 500.731
646000 499.8
647000 498.912
648000 501.579
649000 499.452
650000 497.97
651000 500.205
652000 497.974
653000 501.007
654000 500.086
655000 501.706
656000 501.016
657000 502.217
658000 501.545
659000 499.994
660000 502.449
661000 498.162
662000 502.064
663000 500.123
664000 500.981
665000 501.385
666000 499.728
667000 499.306
668000 501.001
669000 502.9
670000 500.727
671000 499.903
672000 498.294
673000 500.503
674000 502.863
675000 499.906
676000 498.554
677000 499.359
678000 499.325
679000 497.601
680000 499.726
681000 500.547
682000 499.44
683000 502.347
684000 499.749
685000 498.304
686000 499.218
687000 499.197
688000 498.028
689000 499.667
690000 500.563
691000 501.882
692000 501.374
693000 499.452
694000 500.517
695000 494.575
696000 497.877
697000 500.021
698000 501.412
699000 499.835
700000 498.334
701000 500.489
702000 501.614
703000 501.917
704000 498.207
705000 502.345
706000 499.02
707000 500.629
708000 500.304
709000 501.329
710000 503.291
711000 498.983
712000 500.399
713000 500.717
714000 501.713
715000 495.205
716000 498.849
717000 500.259
718000 497.512
719000 501.468
720000 499.753
721000 497.079
722000 500.98
723000 498.21
724000 499.607
725000 499.847
726000 501.234
727000 500.56
728000 498.468
729000 503.357
730000 500.614
731000 502.613
732000 498.927
733000 500.328
734000 499.48
735000 498.798
736000 502.043
737000 500.533
738000 500.838
739000 501.903
740000 501.201
741000 504.61
742000 500.917
743000 499.209
744000 501.612
745000 500.252
746000 501.531
747000 497.037
748000 498.079
749000 498.977
750000 502.544
751000 499.216
752000 499.131
753000 499.871
754000 499.536
755000 500.449
756000 500.17
757000 502.157
758000 499.36
759000 497.623
760000 500.84
761000 498.649
762000 498.892
763000 501.195
764000 499.336
765000 501.976
766000 501.869
767000 499.752
768000 500.362
769000 498.002
770000 500.361
771000 499.86
772000 503.683
773000 496.521
774000 500.053
775000 500.395
776000 501.262
777000 501.023
778000 499.845
779000 498.166
780000 499.958
781000 501.871
782000 500.049
783000 501.165
784000 500.34
785000 500.643
786000 497.724
787000 498.075
788000 498.978
789000 498.257
790000 501.577
791000 498.959
792000 500.105
793000 501.237
794000 500.896
795000 501.188
796000 501.143
797000 500.989
798000 499.255
799000 500.059
800000 502.335
801000 498.652
802000 499.689
803000 496.435
804000 501.261
805000 503.351
806000 500.636
807000 500.672
808000 498.403
809000 499.75
810000 497.67
811000 500.463
812000 500.42
813000 497.5
814000 497.113
815000 503.325
816000 500.738
817000 498.107
818000 501.172
819000 495.754
820000 497.411
821000 501.304
822000 499.249
823000 500.736
824000 499.759
825000 502.827
826000 501.186
827000 500.173
828000 498.997
829000 500.29
830000 500.397
831000 499.859
832000 499.792
833000 501.651
834000 499.338
835000 500.675
836000 501.078
837000 499.848
838000 501.351
839000 501.051
840000 499.596
841000 499.415
842000 500.174
843000 500.872
844000 501.12
845000 497.819
846000 498.437
847000 503.386
848000 500.426
849000 496.379
850000 502.504
851000 498.529
852000 499.414
853000 504.4
854000 500.122
855000 500.024
856000 501.275
857000 501.215
858000 500.37
859000 497.806
860000 501.313
861000 502.709
862000 499.336
863000 504.017
864000 500.229
865000 500.182
866000 498.841
867000 498.909
868000 494.911
869000 498.959
870000 499.911
871000 501.005
872000 500.113
873000 500.805
874000 501.456
875000 501.085
876000 500.08
877000 499.616
878000 503.23
879000 498.924
880000 501.799
881000 502.018
882000 500.717
883000 498.591
884000 499.538
885000 499.637
886000 499.545
887000 500.292
888000 500.469
889000 498.03
890000 501.235
891000 498.129
892000 499.835
893000 500.607
894000 501.714
895000 497.126
896000 500.477
897000 498.637
898000 501.065
899000 495.184
900000 499.186
901000 501.179
902000 501.243
903000 502.622
904000 499.47
905000 500.281
906000 499.534
907000 501.86
908000 500.726
909000 498.191
910000 504.939
911000 499.775
912000 499.716
913000 499.815
914000 499.687
915000 496.105
916000 499.283
917000 502.367
918000 499.097
919000 498.374
920000 499.784
921000 499.728
922000 502.031
923000 496.746
924000 499.346
925000 500.609
926000 501.06
927000 499.388
928000 497.431
929000 501.262
930000 500.945
931000 500.171
932000 502.027
933000 500.136
934000 499.794
935000 499.396
936000 500.947
937000 499.402
938000 500.083
939000 500.731
940000 502.675
941000 497.94
942000 501.006
943000 497.269
944000 501.741
945000 500.048
946000 501.68
947000 499.679
948000 500.133
949000 499.22
950000 496.419
951000 499.196
952000 501.675
953000 499.857
954000 500.477
955000 503.165
956000 497.816
957000 504.173
958000 500.204
959000 503.53
960000 500.66
961000 499.507
962000 499.825
963000 499.376
964000 500.301
965000 502.459
966000 496.703
967000 496.29
968000 499.931
969000 501.014
970000 502.712
971000 501.943
972000 500.248
973000 500.375
974000 497.977
975000 497.194
976000 501.166
977000 497.47
978000 497.706
979000 498.295
980000 499.82
981000 501.815
982000 498.709
983000 501.444
984000 500.056
985000 501.665
986000 501.917
987000 498.237
988000 502.499
989000 499.543
990000 501.196
991000 501.574
992000 498.833
993000 496.765
994000 498.401
995000 501.149
996000 499.892
997000 500.365
998000 499.241
999000 498.794
1000000 502.195
1001000 500.577
1002000 498.539
1003000 499.787
1004000 500.93
1005000 501.652
1006000 499.454
1007000 502.074
1008000 500.918
1009000 500.259
1010000 501.96
1011000 498.02
1012000 498.688
1013000 501.596
1014000 500.52
1015000 499.846
1016000 497.621
1017000 503.651
1018000 498.778
1019000 498.233
1020000 501.615
1021000 503.069
1022000 502.901
1023000 499.129
1024000 502.259
1025000 501.255
1026000 496.683
1027000 498.012
1028000 501.112
1029000 497.062
1030000 500.675
1031000 501.007
1032000 501.305
1033000 501.563
1034000 497.58
1035000 499.41
1036000 498.934
1037000 499.711
1038000 497.131
1039000 501.015
1040000 499.26
1041000 500.665
1042000 500.021
1043000 499.097
1044000 497.464
1045000 501.159
1046000 500.844
1047000 498.935
1048000 498.7
1049000 499.798
1050000 498.775
1051000 500.339
1052000 501.433
1053000 501.023
1054000 499.004
1055000 497.728
1056000 500.06
1057000 501.839
1058000 497.556
1059000 499.534
1060000 500.389
1061000 499.994
1062000 500.842
1063000 499.788
1064000 500.228
1065000 496.946
1066000 497.347
1067000 499.292
1068000 496.077
1069000 498.096
1070000 500.402
1071000 498.249
1072000 500.218
1073000 503.636
1074000 499.037
1075000 499.411
1076000 501.615
1077000 499.641
1078000 498.788
1079000 499.995
1080000 499.039
1081000 498.929
1082000 500.441
1083000 497.059
1084000 498.241
1085000 499.009
1086000 500.501
1087000 500.984
1088000 500.807
1089000 497.832
1090000 499.089
1091000 499.268
1092000 501.993
1093000 501.168
1094000 499.163
1095000 497.865
1096000 502.233
1097000 499.319
1098000 500.101
1099000 505.217
1100000 498.888
1101000 498.319
1102000 497.58
1103000 500.864
1104000 497.733
1105000 498.788
1106000 498.529
1107000 499.739
1108000 503.424
1109000 500.759
1110000 497.233
1111000 498.319
1112000 500.457
1113000 498.226
1114000 497.596
1115000 501.586
1116000 503.482
1117000 501.827
1118000 500.929
1119000 501.056
1120000 497.82
1121000 500.243
1122000 499.355
1123000 499.1
1124000 501.145
1125000 496.383
1126000 499.175
1127000 500.142
1128000 500.876
1129000 500.188
1130000 500.441
1131000 499.8
1132000 503.338
1133000 499.362
1134000 498.221
1135000 504.233
1136000 498.247
1137000 498.04
1138000 500.991
1139000 501.928
1140000 499.484
1141000 501.367
1142000 499.024
1143000 497.822
1144000 501.073
1145000 499.168
1146000 503.269
1147000 500.223
1148000 499.736
1149000 503.699
1150000 502.001
1151000 497.631
1152000 495.195
1153000 502.352
1154000 502.604
1155000 498.369
1156000 502.043
1157000 502.569
1158000 500.089
1159000 499.536
1160000 496.273
1161000 499.809
1162000 500.202
1163000 500.121
1164000 500.665
1165000 498.138
1166000 502.297
1167000 496.606
1168000 500.955
1169000 499.011
1170000 498.007
1171000 498.751
1172000 502.366
1173000 497.424
1174000 499.713
1175000 502.164
1176000 499.357
1177000 499.899
1178000 499.77
1179000 500.476
1180000 498.297
1181000 501.119
1182000 499.4
1183000 501.371
1184000 497.09
1185000 499.2
1186000 501.851
1187000 501.704
1188000 497.035
1189000 498.416
1190000 499.307
1191000 504.76
1192000 500.062
1193000 499.739
1194000 500.268
1195000 500.663
1196000 500.635
1197000 498.277
1198000 501.094
1199000 501.562
1200000 499.306
1201000 499.265
1202000 495.571
1203000 500.705
1204000 499.174
1205000 497.553
1206000 500.408
1207000 500.757
1208000 498.8
1209000 499.349
1210000 499.778
1211000 501.777
1212000 500.794
1213000 498.521
1214000 500.239
1215000 499.897
1216000 501.287
1217000 503.208
1218000 502.582
1219000 501.593
1220000 501.53
1221000 498.332
1222000 498.961
1223000 499.194
1224000 498.551
1225000 498.438
1226000 499.968
1227000 499.955
1228000 499.941
1229000 498.296
1230000 497.636
1231000 499.7
1232000 500.217
1233000 499.662
1234000 498.74
1235000 502.953
1236000 500.776
1237000 498.159
1238000 498.36
1239000 501.566
1240000 498.442
1241000 499.932
1242000 500.666
1243000 499.655
1244000 500.303
1245000 497.48
1246000 499.514
1247000 502.947
1248000 499.76
1249000 500.834
1250000 501.868
1251000 498.239
1252000 498.522
1253000 498.818
1254000 500.669
1255000 500.142
1256000 499.394
1257000 498.135
1258000 502.023
1259000 501.032
1260000 500.287
1261000 498.133
1262000 499.768
1263000 500.848
1264000 498.108
1265000 499.033
1266000 500.87
1267000 502.086
1268000 499.239
1269000 501.189
1270000 499.118
1271000 498.851
1272000 503.915
1273000 499.622
1274000 498.989
1275000 501.068
1276000 499.85
1277000 498.026
1278000 500.577
1279000 500.027
1280000 500.253
1281000 499.023
1282000 502.65
1283000 497.856
1284000 500.115
1285000 501.349
1286000 502.004
1287000 500.244
1288000 498.63
1289000 500.809
1290000 504.86
1291000 500.746
1292000 500.525
1293000 499.365
1294000 500.961
1295000 498.983
1296000 497.802
1297000 500.082
1298000 500.835
1299000 501.835
1300000 500.206
1301000 499.648
1302000 502.416
1303000 498.636
1304000 495.939
1305000 498.956
1306000 498.888
1307000 498.505
1308000 501.872
1309000 500.909
1310000 500.136
1311000 498.997
1312000 499.171
1313000 501.613
1314000 498.381
1315000 501.152
1316000 500.161
1317000 497.967
1318000 500.285
1319000 498.978
1320000 499.594
1321000 501.272
1322000 501.462
1323000 498.522
1324000 499.365
1325000 499.144
1326000 503.361
1327000 503.389
1328000 499.878
1329000 501.781
1330000 497.617
1331000 498.735
1332000 501.131
1333000 500.123
1334000 498.95
1335000 500.222
1336000 500.428
1337000 500.902
1338000 496.275
1339000 498.975
1340000 499.586
1341000 496.103
1342000 501.018
1343000 499.415
1344000 497.748
1345000 501.047
1346000 498.514
1347000 499.57
1348000 501.617
1349000 498.356
1350000 501.286
1351000 500.196
1352000 500.556
1353000 499.758
1354000 498.798
1355000 499.186
1356000 499.899
1357000 499.804
1358000 497.393
1359000 499.989
1360000 500.755
1361000 498.394
1362000 497.873
1363000 501.725
1364000 500.277
1365000 500.436
1366000 502.092
1367000 498.115
1368000 501.005
1369000 503.215
1370000 501.564
1371000 500.336
1372000 499.505
1373000 501.599
1374000 499.626
1375000 496.518
1376000 502.517
1377000 499.001
1378000 497.426
1379000 498.282
1380000 498.713
1381000 500.871
1382000 498.164
1383000 499.667
1384000 498.556
1385000 498.65
1386000 501.407
1387000 498.627
1388000 499.413
1389000 502.895
1390000 500.204
1391000 501.324
1392000 501.046
1393000 500.867
1394000 497.131
1395000 498.81
1396000 501.463
1397000 499.043
1398000 502.069
1399000 501.718
1400000 499.876
1401000 500.914
1402000 497.696
1403000 500.501
1404000 501.968
1405000 497.909
1406000 499.7
1407000 499.436
1408000 497.212
1409000 499.179
1410000 496.87
1411000 499.818
1412000 501.468
1413000 498.64
1414000 500.352
1415000 501.529
1416000 499.789
1417000 499.884
1418000 500.669
1419000 497.497
1420000 501.429
1421000 498.902
1422000 500.201
1423000 503.127
1424000 500.721
1425000 500.802
1426000 502.27
1427000 499.443
1428000 500.225
1429000 498.332
1430000 500.077
1431000 501.679
1432000 499.637
1433000 499.275
1434000 501.981
1435000 501.135
1436000 499.281
1437000 498.185
1438000 500.644
1439000 503.03
1440000 501.808
1441000 499.527
1442000 500.57
1443000 504.002
1444000 502.088
1445000 501.897
1446000 500.548
1447000 501.901
1448000 501.224
1449000 498.56
1450000 499.294
1451000 499.47
1452000 503.198
1453000 500.716
1454000 499.961
1455000 499.294
1456000 498.47
1457000 502.429
1458000 499.586
1459000 498.127
1460000 500.524
1461000 500.065
1462000 499.912
1463000 500.604
1464000 498.376
1465000 500.74
1466000 498.319
1467000 501.318
1468000 500.998
1469000 502.971
1470000 501.14
1471000 499.142
1472000 500.907
1473000 501.307
1474000 501.666
1475000 498.144
1476000 497.271
1477000 502.751
1478000 498.756
1479000 500.935
1480000 499.647
1481000 501.828
1482000 502.763
1483000 498.476
1484000 500.52
1485000 501.949
1486000 500.526
1487000 501.168
1488000 499.794
1489000 500.379
1490000 497.673
1491000 498.414
1492000 500.749
1493000 503.206
1494000 499.434
1495000 502.377
1496000 502.484
1497000 498.772
1498000 499.807
1499000 496.953
1500000 499.713
1501000 499.121
1502000 500.079
1503000 502.154
1504000 500.252
1505000 499.124
1506000 501.245
1507000 500.627
1508000 500.494
1509000 499.128
1510000 497.741
1511000 500.428
1512000 498.619
1513000 500.968
1514000 500.502
1515000 499.807
1516000 501.075
1517000 501.565
1518000 497.789
1519000 499.642
1520000 500.274
1521000 500.473
1522000 498.656
1523000 499.002
1524000 498.579
1525000 501.63
1526000 499.728
1527000 498.125
1528000 498.917
1529000 499.857
1530000 500.874
1531000 500.307
1532000 499.16
1533000 502.222
1534000 499.487
1535000 500.778
1536000 501.584
1537000 498.619
1538000 499.147
1539000 499.724
1540000 499.199
1541000 500.907
1542000 498.241
1543000 499.649
1544000 499.929
1545000 501.048
1546000 498.641
1547000 498.86
1548000 501.159
1549000 502.238
1550000 501.152
1551000 499.493
1552000 500.29
1553000 499.256
1554000 500.6
1555000 500.348
1556000 497.957
1557000 501.832
1558000 498.817
1559000 502.492
1560000 499.605
1561000 498.976
1562000 501.108
1563000 499.936
1564000 502.386
1565000 501.372
1566000 498.598
1567000 499.826
1568000 499.206
1569000 498.947
1570000 497.668
1571000 500.365
1572000 501.729
1573000 498.861
1574000 501.087
1575000 498.126
1576000 498.909
1577000 503.264
1578000 501.222
1579000 497.759
1580000 498.915
1581000 500.593
1582000 496.027
1583000 499.277
1584000 501.479
1585000 497.994
1586000 499.131
1587000 500.487
1588000 500.421
1589000 501.673
1590000 501.381
1591000 498.727
1592000 498.833
1593000 498.836
1594000 499.363
1595000 501.689
1596000 500.829
1597000 500.985
1598000 499.571
1599000 502.677
1600000 501.091
1601000 501.831
1602000 499.554
1603000 500.311
1604000 497.62
1605000 497.284
1606000 501.218
1607000 501.514
1608000 500.012
1609000 498.39
1610000 500.626
1611000 499.047
1612000 502.167
1613000 500.157
1614000 501.156
1615000 498.676
1616000 501.198
1617000 498.341
1618000 499.059
1619000 501.113
1620000 499.349
1621000 500.576
1622000 502.884
1623000 499.967
1624000 501.115
1625000 503.82
1626000 499.869
1627000 498.447
1628000 499.424
1629000 502.464
1630000 497.5
1631000 501.396
1632000 499.133
1633000 498.543
1634000 501.694
1635000 500.088
1636000 501.497
1637000 499.06
1638000 497.986
1639000 500.565
1640000 498.25
1641000 501.452
1642000 500.773
1643000 500.383
1644000 501.358
1645000 499.737
1646000 500.712
1647000 500.672
1648000 502.521
1649000 499.074
1650000 501.533
1651000 500.88
1652000 499.781
1653000 499.848
1654000 500.258
1655000 502.422
1656000 500.089
1657000 499.106
1658000 499.52
1659000 497.583
1660000 501.321
1661000 500.081
1662000 499.228
1663000 501.616
1664000 501.533
1665000 499.752
1666000 500.648
1667000 500.645
1668000 496.899
1669000 499.911
1670000 501.29
1671000 499.406
1672000 501.79
1673000 499.933
1674000 499.005
1675000 502.456
1676000 499.604
1677000 501.65
1678000 501.826
1679000 499.429
1680000 496.306
1681000 500.956
1682000 501.062
1683000 500.058
1684000 498.816
1685000 501.358
1686000 499.614
1687000 499.967
1688000 499.986
1689000 499.583
1690000 497.959
1691000 500.986
1692000 503.247
1693000 498.596
1694000 499.405
1695000 499.147
1696000 503.49
1697000 499.529
1698000 500.342
1699000 504.179
1700000 498.871
1701000 500.468
1702000 500.222
1703000 498.235
1704000 499.703
1705000 499.631
1706000 499.75
1707000 498.045
1708000 500.992
1709000 498.27
1710000 499.674
1711000 500.703
1712000 498.729
1713000 502.208
1714000 500.999
1715000 496.575
1716000 501.128
1717000 497.464
1718000 498.33
1719000 499.964
1720000 500.633
1721000 499.35
1722000 503.405
1723000 500.035
1724000 504.148
1725000 499.842
1726000 499.929
1727000 500.231
1728000 500.988
1729000 498.207
1730000 498.529
1731000 500.57
1732000 495.99
1733000 498.678
1734000 500.734
1735000 501.08
1736000 498.876
1737000 498.706
1738000 503.244
1739000 500.158
1740000 498.111
1741000 501.816
1742000 498.454
1743000 497.318
1744000 499.765
1745000 501.065
1746000 498.716
1747000 501.164
1748000 500.559
1749000 504.259
1750000 499.128
1751000 499.507
1752000 502.236
1753000 500.704
1754000 498.997
1755000 500.407
1756000 498.239
1757000 501.921
1758000 501.026
1759000 500.758
1760000 500.119
1761000 499.202
1762000 497.62
1763000 498.419
1764000 500.087
1765000 500.215
1766000 500.096
1767000 499.332
1768000 498.361
1769000 498.181
1770000 500.383
1771000 499.98
1772000 498.949
1773000 497.48
1774000 500.226
1775000 502.787
1776000 500.692
1777000 499.637
1778000 500.061
1779000 501.421
1780000 497.29
1781000 501.104
1782000 497.836
1783000 501.728
1784000 503.25
1785000 500.666
1786000 499.346
1787000 497.752
1788000 498.187
1789000 502.061
1790000 499.53
1791000 500.482
1792000 500.249
1793000 499.689
1794000 497.775
1795000 498.355
1796000 498.137
1797000 500.105
1798000 499.416
1799000 497.234
1800000 499.395
1801000 498.942
1802000 499.238
1803000 498.47
1804000 500.421
1805000 500.242
1806000 500.04
1807000 500.402
1808000 499.084
1809000 500.967
1810000 499.377
1811000 500.85
1812000 500.206
1813000 498.592
1814000 499.936
1815000 500.533
1816000 497.78
1817000 498.699
1818000 498.896
1819000 498.745
1820000 498.487
1821000 499.895
1822000 498.417
1823000 499.937
1824000 498.397
1825000 501.438
1826000 499.773
1827000 502.185
1828000 502.113
1829000 500.355
1830000 500.457
1831000 498.95
1832000 502.73
1833000 500.197
1834000 500.359
1835000 497.435
1836000 500.88
1837000 499.927
1838000 497.959
1839000 499.856
1840000 502.332
1841000 502.918
1842000 499.093
1843000 500.289
1844000 498.005
1845000 496.998
1846000 501.085
1847000 498.776
1848000 501.254
1849000 500.593
1850000 504.054
1851000 501.15
1852000 503.646
1853000 501.199
1854000 499.265
1855000 498.947
1856000 504.011
1857000 501.405
1858000 502.497
1859000 499.457
1860000 500.87
1861000 500.822
1862000 501.668
1863000 500.937
1864000 498.466
