# Time-averaged data for fix myat1
# TimeStep v_mytemp
2770000 299.804
2780000 301.453
2790000 299.424
2800000 300.794
2810000 300.338
2820000 298.857
2830000 299.746
2840000 299.359
2850000 301.03
2860000 301.092
2870000 299.856
2880000 299.089
2890000 301.063
2900000 299.286
2910000 301.093
2920000 299.66
2930000 300.621
2940000 300.919
2950000 300.129
2960000 300.815
2970000 300.943
2980000 299.717
2990000 299.995
3000000 298.633
3010000 299.728
3020000 300.096
3030000 300.913
3040000 299.73
3050000 300.818
3060000 300.883
3070000 298.649
3080000 300.293
3090000 301.337
3100000 298.886
3110000 300.241
3120000 300.101
3130000 300.92
3140000 300.834
3150000 299.782
3160000 300.938
3170000 299.037
3180000 299.285
3190000 299.11
3200000 299.37
3210000 298.812
3220000 299.835
3230000 299.584
3240000 299.499
3250000 300.552
3260000 299.286
3270000 299.858
3280000 300.193
3290000 299.69
3300000 299.816
3310000 299.478
3320000 300.361
3330000 300.609
3340000 300.879
3350000 299.273
3360000 300.733
3370000 301.206
3380000 299.473
3390000 299.9
3400000 299.491
3410000 301.224
3420000 300.111
3430000 299.762
3440000 299.523
3450000 300.115
3460000 298.996
3470000 299.029
3480000 299.537
3490000 298.987
3500000 299.028
3510000 299.514
3520000 299.824
3530000 300.575
3540000 300.012
3550000 299.642
3560000 299.745
3570000 298.494
3580000 300.754
3590000 300.693
3600000 300.645
3610000 300.103
3620000 299.007
3630000 299.842
3640000 300.404
3650000 299.845
3660000 299.633
3670000 300.119
3680000 300.388
3690000 299.86
3700000 300.406
3710000 300.448
3720000 299.435
3730000 300.305
3740000 301.442
3750000 301.03
3760000 300.446
3770000 300.163
3780000 300.783
3790000 300.179
3800000 299.704
3810000 299.668
3820000 301.066
3830000 300.65
3840000 300.267
3850000 299.8
3860000 299.621
3870000 300.133
3880000 298.916
3890000 298.804
3900000 300.955
3910000 299.709
3920000 300.276
3930000 300.271
3940000 300.94
3950000 299.973
3960000 300.031
3970000 300.547
3980000 301.017
3990000 299.091
4000000 299.684
