# Time-averaged data for fix myat1
# TimeStep v_mytemp
499000 451.113
500000 449.774
501000 448.704
502000 451.339
503000 449.326
504000 447.123
505000 451.651
506000 453.559
507000 451.974
508000 447.662
509000 451.145
510000 449.278
511000 445.645
512000 450.579
513000 453.567
514000 447.519
515000 450.949
516000 448.622
517000 447.085
518000 451.39
519000 448.741
520000 444.711
521000 449.194
522000 450.491
523000 448.447
524000 444.418
525000 443.693
526000 450.156
527000 446.325
528000 444.14
529000 446.789
530000 447.613
531000 451.186
532000 447.191
533000 444.07
534000 447.413
535000 445.094
536000 447.161
537000 447.073
538000 445.139
539000 447.273
540000 444.317
541000 451.593
542000 448.142
543000 446.238
544000 442.653
545000 450.285
546000 447.216
547000 444.551
548000 445.95
549000 447.024
550000 443.452
551000 447.015
552000 443.345
553000 443.529
554000 451.945
555000 444.534
556000 442.517
557000 445.423
558000 446.519
559000 443.545
560000 441.307
561000 444.989
562000 444.153
563000 441.718
564000 442.994
565000 443.808
566000 440.67
567000 444.134
568000 445.839
569000 443.355
570000 443.388
571000 441.779
572000 441.948
573000 445.682
574000 444.156
575000 442.103
576000 438.533
577000 446.925
578000 443.726
579000 440.219
580000 439.073
581000 441.416
582000 439.526
583000 438.969
584000 443.524
585000 443.634
586000 438.184
587000 441.08
588000 442.354
589000 440.207
590000 441.472
591000 441.417
592000 437.286
593000 440.562
594000 437.917
595000 442.178
596000 437.909
597000 438.836
598000 441.771
599000 440.576
600000 438.219
601000 439.374
602000 437.666
603000 433.522
604000 438.354
605000 442.251
606000 436.784
607000 440.867
608000 439.708
609000 437.364
610000 434.369
611000 436.865
612000 435.248
613000 438.994
614000 441
615000 438.749
616000 435.788
617000 438.329
618000 435.515
619000 434.72
620000 439.142
621000 440.752
622000 437.632
623000 438.043
624000 435.738
625000 438.575
626000 440.547
627000 439.259
628000 436.154
629000 434.694
630000 436.83
631000 433.111
632000 440.438
633000 435.855
634000 438.635
635000 439.567
636000 434.853
637000 431.517
