# Time-averaged data for fix myat2
# TimeStep v_myvol
972000 122947
973000 123407
974000 123484
975000 122791
976000 123206
977000 123146
978000 123259
979000 122796
980000 122880
981000 123510
982000 122897
983000 123037
984000 123052
985000 123195
986000 123124
987000 123034
988000 123401
989000 123499
990000 123440
991000 123109
992000 123884
993000 122910
994000 123522
995000 123516
996000 123671
997000 123132
998000 123668
999000 123062
1000000 123328
1001000 123567
1002000 123068
1003000 123337
1004000 123438
1005000 123394
1006000 123613
1007000 123450
1008000 123753
1009000 123200
1010000 123089
1011000 123468
1012000 123088
1013000 123446
1014000 123210
1015000 123379
1016000 123572
1017000 123808
1018000 123467
1019000 123727
1020000 123395
1021000 123474
1022000 123559
1023000 123423
1024000 123512
1025000 123517
1026000 123076
1027000 122917
1028000 123436
1029000 123536
1030000 123389
1031000 123128
1032000 123328
1033000 123075
1034000 123403
1035000 123734
1036000 123565
1037000 123030
1038000 122946
1039000 123354
1040000 123531
1041000 123312
1042000 123703
1043000 123509
1044000 123602
1045000 122963
1046000 123406
1047000 123532
1048000 123399
1049000 123225
1050000 123470
1051000 123581
1052000 123500
1053000 123576
1054000 123850
1055000 123695
1056000 123473
1057000 123240
1058000 123775
1059000 123092
1060000 123427
1061000 123093
1062000 123288
1063000 123153
1064000 123818
1065000 123704
1066000 123623
1067000 123271
1068000 123551
1069000 123357
1070000 123604
1071000 123700
1072000 123248
1073000 123159
1074000 123431
1075000 123389
1076000 123368
1077000 123529
1078000 123577
1079000 123387
1080000 123188
1081000 123295
1082000 123756
1083000 123355
1084000 123008
1085000 123297
1086000 123532
1087000 123179
1088000 123364
1089000 123564
1090000 123454
1091000 123470
1092000 123866
1093000 123764
1094000 123621
1095000 123420
1096000 122987
1097000 123211
1098000 123031
1099000 123155
1100000 123607
1101000 122916
1102000 123481
1103000 123524
1104000 123594
1105000 123512
1106000 122681
1107000 123143
1108000 123389
1109000 123416
1110000 123307
1111000 123156
1112000 123230
1113000 123212
1114000 122981
1115000 123038
1116000 122959
1117000 122605
1118000 123263
1119000 123701
1120000 122883
1121000 122955
1122000 122971
1123000 122721
1124000 123195
1125000 123052
1126000 122663
1127000 123189
1128000 122468
1129000 122555
1130000 123098
1131000 123526
1132000 123201
1133000 122936
1134000 123004
1135000 123404
1136000 123459
1137000 123262
1138000 123366
1139000 123188
1140000 123226
1141000 122802
1142000 123532
1143000 122360
1144000 123250
1145000 123145
1146000 123368
1147000 123200
1148000 123464
1149000 123319
1150000 123424
1151000 123162
1152000 122822
1153000 123242
1154000 122979
1155000 123297
1156000 123066
1157000 123292
1158000 123503
1159000 123686
1160000 123346
1161000 123186
1162000 123354
1163000 122877
1164000 123040
1165000 122672
1166000 123394
1167000 123205
1168000 122793
1169000 123210
1170000 123148
1171000 123202
1172000 123146
1173000 123059
1174000 123034
1175000 123436
1176000 123253
1177000 123117
1178000 123527
1179000 123876
1180000 123431
1181000 124074
1182000 123556
1183000 123171
1184000 123880
1185000 123402
1186000 123492
1187000 123188
1188000 123672
1189000 123163
1190000 123537
1191000 123357
1192000 123591
1193000 123315
1194000 123269
1195000 123450
1196000 122807
1197000 123490
1198000 123180
1199000 123690
1200000 123467
1201000 123496
1202000 123677
1203000 123311
1204000 123552
1205000 123820
1206000 123106
1207000 123095
1208000 123437
1209000 123525
1210000 123154
1211000 123029
1212000 123347
1213000 123174
1214000 123772
1215000 123305
1216000 123233
1217000 123815
1218000 123908
1219000 123146
1220000 123763
1221000 123788
1222000 123851
1223000 123173
1224000 123648
1225000 123973
1226000 123459
1227000 123499
1228000 123140
1229000 123373
1230000 123266
1231000 123655
1232000 123856
1233000 123290
1234000 123868
1235000 123072
1236000 123172
1237000 123300
1238000 123450
1239000 123312
1240000 123641
1241000 123812
1242000 123705
1243000 123574
1244000 123715
1245000 123378
1246000 123585
1247000 123114
1248000 123093
1249000 123303
1250000 123782
1251000 123222
1252000 123297
1253000 122860
1254000 123293
1255000 123210
1256000 123159
1257000 123369
1258000 123251
1259000 123737
1260000 123287
1261000 123806
1262000 123311
1263000 123304
1264000 122856
1265000 123136
1266000 123307
1267000 123539
1268000 123633
1269000 123546
1270000 123267
1271000 123924
1272000 123382
1273000 123600
1274000 123457
1275000 123745
1276000 123539
1277000 123744
1278000 123536
1279000 123839
1280000 123594
1281000 124051
1282000 123476
1283000 123429
1284000 123617
1285000 123391
1286000 123366
1287000 123460
1288000 123495
1289000 123647
1290000 123323
1291000 123819
1292000 123401
1293000 123538
1294000 123974
1295000 123450
1296000 123312
1297000 123273
1298000 123777
1299000 123634
1300000 123817
1301000 122961
1302000 123516
1303000 123752
1304000 123821
1305000 123435
1306000 123480
1307000 123261
1308000 123161
1309000 123484
1310000 123656
1311000 123758
1312000 123252
1313000 123813
1314000 123399
1315000 122874
1316000 123030
1317000 123746
1318000 123429
1319000 123747
1320000 123686
1321000 123703
1322000 123071
1323000 123554
1324000 123359
1325000 123196
1326000 123761
1327000 123675
1328000 123150
1329000 123736
1330000 123295
1331000 123090
1332000 122746
1333000 123570
1334000 123672
1335000 123728
1336000 123139
1337000 123582
1338000 123389
1339000 123174
1340000 123588
1341000 123165
1342000 123192
1343000 123520
1344000 123233
1345000 123855
1346000 123591
1347000 123455
1348000 123870
1349000 123529
1350000 123375
1351000 123441
1352000 123050
1353000 123532
1354000 123846
1355000 123394
1356000 123516
1357000 123769
1358000 123754
1359000 123312
1360000 123368
1361000 123259
1362000 123450
1363000 123670
1364000 123738
1365000 123670
1366000 124055
1367000 123540
1368000 123791
1369000 123755
1370000 124069
1371000 123607
1372000 123693
1373000 123249
1374000 123752
1375000 123680
1376000 123502
1377000 123616
1378000 124092
1379000 123720
1380000 123831
1381000 123736
1382000 123597
1383000 123797
1384000 123454
1385000 123795
1386000 123907
1387000 123398
1388000 123768
1389000 123361
1390000 123704
1391000 123480
1392000 123905
1393000 123319
1394000 123363
1395000 123834
1396000 123787
1397000 124070
1398000 123635
1399000 123379
1400000 124011
1401000 123910
1402000 123161
1403000 123676
1404000 123545
1405000 123427
1406000 123446
1407000 123805
1408000 123758
1409000 123394
1410000 123697
1411000 123555
1412000 123303
1413000 123289
1414000 123253
1415000 123588
1416000 123888
1417000 122962
1418000 123634
1419000 123370
1420000 123462
