# Time-averaged data for fix myat2
# TimeStep v_myvol
366000 136201
367000 136180
368000 135643
369000 136268
370000 135961
371000 136053
372000 136431
373000 135804
374000 135428
375000 136625
376000 135302
377000 136615
378000 136103
379000 135409
380000 135927
381000 134588
382000 135606
383000 136270
384000 136390
385000 135758
386000 136137
387000 135556
388000 136039
389000 134840
390000 135864
391000 135022
392000 134853
393000 134312
394000 135089
395000 135666
396000 135170
397000 135067
398000 135531
399000 136466
400000 134847
401000 135909
402000 135229
403000 134909
404000 135558
405000 134905
406000 135481
407000 135747
408000 134795
409000 135184
410000 135523
411000 135649
412000 134993
413000 134759
414000 134886
415000 134432
416000 135023
417000 134240
418000 134237
419000 135781
420000 134289
421000 134540
422000 134185
423000 134590
424000 134274
425000 134705
426000 134688
427000 135156
428000 134298
429000 135402
430000 135181
431000 134610
432000 134192
433000 134603
434000 134956
435000 134687
436000 134481
437000 134992
438000 135276
439000 134454
440000 134842
441000 134538
442000 135365
443000 135712
444000 135371
445000 135134
446000 135039
447000 135556
448000 136653
449000 134433
450000 135438
451000 135407
452000 135616
453000 134571
454000 134708
455000 134703
456000 134221
457000 134179
458000 134215
459000 135177
460000 135602
461000 134668
462000 135443
463000 134447
464000 134957
465000 135339
466000 135442
467000 135030
468000 134348
469000 135202
470000 135062
471000 134139
472000 134022
473000 134337
474000 134814
475000 134599
476000 134712
477000 134383
478000 133990
479000 135108
480000 134997
481000 134786
482000 134228
483000 134737
484000 135132
485000 134820
486000 134676
487000 135440
488000 134440
489000 134619
490000 134299
491000 134776
492000 133386
493000 133793
494000 134027
495000 133951
496000 133436
497000 134263
498000 134204
499000 134429
500000 134470
501000 135071
502000 134069
503000 133582
504000 133573
505000 134102
506000 134146
507000 134417
508000 133975
509000 133512
510000 134295
511000 132792
512000 133597
513000 133441
514000 134016
515000 134100
516000 133351
517000 133988
518000 133454
519000 133494
520000 133689
521000 133427
522000 133754
523000 133461
524000 134084
525000 133498
526000 133546
527000 133878
528000 133522
529000 133546
530000 134714
531000 133478
532000 133984
533000 134030
534000 134314
535000 133932
536000 134065
537000 133668
538000 134561
539000 133993
540000 133861
541000 133968
542000 134506
543000 133367
544000 134022
545000 133634
546000 133603
547000 133686
548000 133903
549000 133450
550000 133257
551000 132876
552000 134478
553000 133531
554000 134148
555000 133460
556000 133670
557000 133077
558000 133927
559000 134365
560000 134783
561000 133421
562000 133696
563000 133989
564000 134079
565000 133636
566000 134505
567000 134216
568000 134348
569000 133944
570000 134259
571000 133731
572000 134236
573000 133944
574000 133550
575000 133640
576000 132827
577000 133728
578000 133881
579000 135076
580000 134329
581000 133911
582000 134217
583000 133368
584000 133546
585000 134069
586000 132950
587000 133419
588000 133453
589000 133441
590000 133376
591000 134341
592000 133263
593000 133770
594000 133781
595000 133683
596000 133795
597000 134492
598000 134088
599000 132985
600000 133735
601000 134319
602000 133891
603000 133178
604000 134211
605000 134149
606000 133723
607000 134009
608000 134394
609000 133825
610000 134597
611000 134373
612000 133787
613000 133344
614000 133492
615000 133694
616000 134188
617000 133551
618000 134175
619000 133632
620000 134630
621000 134001
622000 133601
623000 133284
624000 133587
625000 133387
626000 133666
627000 134113
628000 132962
629000 133448
630000 133450
631000 133618
632000 133511
633000 134325
634000 133247
635000 133324
636000 133723
637000 133300
638000 132639
639000 132979
640000 133667
641000 133006
642000 133863
643000 133092
644000 133240
645000 133614
646000 133196
647000 133165
648000 133740
649000 132976
650000 132719
651000 133736
652000 133415
653000 133713
654000 133424
655000 133915
656000 133013
657000 133418
658000 133591
659000 132383
660000 133168
661000 132232
662000 132378
663000 132644
664000 132645
665000 133094
666000 132931
667000 132763
668000 132462
669000 132322
670000 133292
671000 133145
672000 132796
673000 133406
674000 133916
675000 133520
676000 133938
677000 133606
678000 133217
679000 133177
680000 133394
681000 133253
682000 133839
683000 133925
684000 133320
685000 133299
686000 133295
687000 133658
688000 133778
689000 133925
690000 133514
691000 133436
692000 133362
693000 133218
694000 132998
695000 132919
696000 132816
697000 132820
698000 132576
699000 132944
700000 132726
701000 132402
702000 132781
703000 132730
704000 132896
705000 133403
706000 132526
707000 132553
708000 132961
709000 132517
710000 132877
711000 132003
712000 132020
713000 132698
714000 131939
715000 131832
716000 131630
717000 132083
718000 133148
719000 132285
720000 132518
721000 132276
722000 132847
723000 132756
724000 132521
725000 132740
726000 133052
727000 133013
728000 132505
729000 132126
730000 132435
731000 132280
732000 132516
733000 132715
734000 131915
735000 132751
736000 132320
737000 131781
738000 132328
739000 131836
740000 132210
741000 131994
742000 132099
743000 132085
744000 132414
745000 132367
746000 132330
747000 132738
748000 132564
749000 132182
750000 132426
751000 132563
752000 132191
753000 132060
754000 132395
755000 132182
756000 132065
757000 132064
758000 132268
759000 132380
760000 132090
761000 132497
762000 131984
763000 132264
764000 131967
765000 132690
766000 132630
767000 132926
768000 132784
769000 133069
770000 132876
771000 131892
772000 132331
773000 132679
774000 131703
775000 132101
776000 132574
777000 132266
778000 132607
779000 132385
780000 131893
781000 131794
782000 132088
783000 132176
784000 132076
785000 131321
786000 131825
787000 132327
788000 131454
789000 131052
790000 131546
791000 132275
792000 132113
793000 130918
794000 131722
795000 131782
796000 131935
797000 131332
798000 131755
799000 131172
800000 131398
801000 131416
802000 131312
803000 131203
804000 131430
805000 130847
806000 131345
807000 131108
808000 131093
809000 131975
810000 131990
811000 131032
812000 131786
813000 132052
814000 132223
815000 131727
816000 131498
817000 131388
818000 131886
819000 130718
820000 131525
821000 131382
822000 131687
823000 130646
824000 131479
825000 131411
826000 131219
827000 132192
828000 131373
829000 131966
830000 131578
831000 131436
832000 131343
833000 131798
834000 131295
835000 131273
836000 131410
837000 131810
838000 131827
839000 131928
840000 132295
841000 131797
842000 131305
843000 130793
844000 131401
845000 131459
846000 130735
847000 131296
848000 131446
849000 130962
850000 131725
851000 131328
852000 131151
853000 131067
854000 131745
855000 131406
856000 131242
857000 131159
858000 131752
859000 131057
860000 132004
861000 131595
862000 131453
863000 131080
864000 131775
865000 131369
866000 131633
867000 131147
868000 130954
869000 131369
870000 131696
871000 130916
872000 131119
873000 131012
874000 131223
875000 131957
876000 130993
877000 131126
878000 131547
879000 131253
880000 131503
881000 131900
882000 130789
883000 131257
884000 131489
885000 131575
886000 132259
887000 131858
888000 131527
889000 132086
890000 131948
891000 131460
892000 132011
893000 131824
894000 131577
895000 131388
896000 131677
897000 131077
898000 131197
899000 131224
900000 130890
901000 131566
902000 130498
903000 130744
904000 131511
905000 131227
906000 131149
907000 131215
908000 130946
909000 131474
910000 130619
911000 130889
912000 131222
913000 131217
914000 131375
915000 131421
916000 131144
917000 131278
918000 130913
919000 130863
920000 130939
921000 130770
922000 131111
