# Time-averaged data for fix myat3
# TimeStep v_mypress
441000 485.479
442000 -8.11324
443000 -251.872
444000 119.728
445000 -168.455
446000 -62.486
447000 -62.381
448000 -377.441
449000 -216.939
450000 -191.439
451000 61.1419
452000 -317.373
453000 -24.1986
454000 182.14
455000 141.338
456000 50.0054
457000 73.0907
458000 139.076
459000 -164.719
460000 -71.362
461000 -134.503
462000 45.4054
463000 -75.9604
464000 203.901
465000 352.057
466000 -79.0992
467000 -190.656
468000 -144.589
469000 -218.621
470000 229.915
471000 27.9773
472000 -9.67466
473000 191.414
474000 137.842
475000 -13.5647
476000 -79.3702
477000 -47.3175
478000 29.5418
479000 141.79
480000 104.084
481000 -211.149
482000 -105.239
483000 -108.24
484000 -132.113
485000 -252.976
486000 -114.587
487000 -19.7136
488000 -28.0613
489000 149.1
490000 30.0055
491000 108.729
492000 51.9617
493000 65.9399
494000 -53.4253
495000 55.2392
496000 139.149
497000 -349.608
498000 -178.199
499000 274.325
500000 -169.9
501000 -147.346
502000 37.8434
503000 63.0632
504000 -6.73018
505000 69.2348
506000 129.353
507000 -38.0403
508000 22.64
509000 -70.3759
510000 352.72
511000 -109.321
512000 -185.418
513000 -16.1475
514000 -17.2747
515000 -402.312
516000 29.6623
517000 470.25
518000 281.339
519000 203.887
520000 -3.40863
521000 370.208
522000 -22.5677
523000 200.061
524000 83.9173
525000 117.271
526000 136.357
527000 -113.283
528000 28.6539
529000 195.595
530000 176.557
531000 -199.207
532000 -6.23554
533000 116.777
534000 283.777
535000 93.4425
536000 -119.012
537000 -342.096
538000 -194.666
539000 -335.335
540000 -98.935
541000 67.1416
542000 -335.892
543000 83.6885
544000 -106.564
545000 -5.50101
546000 -152.435
547000 -33.2829
548000 -44.1413
549000 376.182
550000 -71.8502
551000 -101.781
552000 -30.469
553000 -182.308
554000 111.166
555000 -330.05
556000 -279.155
557000 -86.139
558000 125.684
559000 127.694
560000 -361.74
561000 -86.7279
562000 289.074
563000 -293.009
564000 -53.2915
565000 110.447
566000 65.6153
567000 44.4718
568000 137.698
569000 -18.279
570000 -167.863
571000 41.2377
572000 -207.609
573000 293.325
574000 -246.254
575000 -437.961
576000 119.51
577000 336.391
578000 211.376
579000 -447.543
580000 -308.056
581000 149.274
582000 86.9975
583000 211.245
584000 -131.132
585000 339.723
586000 -7.63067
587000 -209.423
588000 -469.532
589000 -77.1181
590000 366.013
591000 128.153
592000 106.783
593000 179.519
594000 77.2057
595000 -0.323862
596000 20.5399
597000 -11.1266
598000 -243.04
599000 -232.459
600000 359.149
601000 -312.59
602000 -74.8263
603000 166.514
604000 -194.009
605000 -432.45
606000 92.5581
607000 -71.1133
608000 1.95754
609000 -65.5089
610000 -502.39
611000 -12.2905
612000 267.337
613000 200.577
614000 364.53
615000 199.015
616000 80.212
617000 -49.3575
618000 -23.6551
619000 -35.2187
620000 -166.563
621000 305.576
622000 -64.0791
623000 -211.871
624000 -27.3031
625000 -78.6164
626000 -6.35717
627000 112.32
628000 -7.68735
629000 -219.825
630000 379.471
631000 -401.89
632000 198.931
633000 49.1188
634000 9.85217
635000 43.0852
636000 12.4152
637000 415.647
638000 -106.386
639000 -10.2406
640000 -33.6263
641000 -391.164
642000 -189.836
643000 12.4301
644000 309.068
645000 159.124
646000 -60.9963
647000 -41.5876
648000 372.635
649000 -152.1
650000 -130.922
651000 -32.2894
652000 -15.7423
653000 215.078
654000 -244.064
655000 158.545
656000 -127.861
657000 282.921
658000 -159.473
659000 -291.233
660000 362.433
661000 -2.12259
662000 125.307
663000 -301.331
664000 -16.8042
665000 204.704
666000 206.343
667000 -164.249
668000 99.698
669000 23.6205
670000 -78.0084
671000 174.945
672000 78.3204
673000 -85.6041
674000 -540.364
675000 124.983
676000 42.7848
677000 -25.1451
678000 365.077
679000 52.0149
680000 -123.758
681000 -57.3825
682000 109.385
683000 414.806
684000 -155.322
685000 -110.316
686000 224.379
687000 -94.0201
688000 -280.919
689000 -93.231
690000 107.184
691000 315.166
692000 345.439
693000 210.859
694000 -78.6942
695000 -245.761
696000 131.293
697000 20.4137
698000 104.408
699000 -116.477
700000 -276.718
701000 454.518
702000 154.696
703000 156.355
704000 -249.668
705000 -301.314
706000 -31.6307
707000 84.206
708000 -136.944
709000 297.016
710000 81.6465
711000 91.9886
712000 -2.61265
713000 397.904
714000 -3.79947
715000 -185.895
716000 233.559
717000 121.947
718000 25.2075
719000 -40.0533
720000 186.614
721000 13.4319
722000 861.376
723000 109.096
724000 -272.962
725000 40.7735
726000 -198.755
727000 -179.619
728000 -459.134
729000 78.6383
730000 181.103
731000 -34.3118
732000 -403.333
733000 -21.0777
734000 49.8063
735000 -124.162
736000 -225.829
737000 -292.345
738000 23.3263
739000 153.13
740000 -204.544
741000 223.607
742000 -111.545
743000 -58.2655
744000 -17.3094
745000 122.264
746000 245.936
747000 -183.706
748000 -81.6494
749000 -112.379
750000 36.3348
751000 20.0066
752000 -44.7241
753000 161.375
754000 -321.767
755000 208.576
756000 154.17
