5.128202 13.081940 38.342287
4.981402 13.111101 37.256933
4.270346 12.327936 36.973701
4.539499 14.079691 37.006138
6.296274 12.964821 36.507908
7.005120 13.760799 36.741633
6.143554 12.936625 35.427968
6.984993 11.660741 36.867652
7.844582 11.524201 36.321979
7.250277 11.655017 37.857254
6.370263 10.854520 36.712129
27.125777 34.618705 35.135489
27.533233 34.368806 36.121351
27.000853 34.948373 36.882823
27.339354 33.307804 36.303091
29.032801 34.610204 36.187268
29.588454 34.008930 35.465887
29.428506 34.415704 37.185254
29.364411 36.059423 35.880392
30.369423 36.246722 35.981203
29.108479 36.290564 34.915615
28.851386 36.701496 36.494085
3.005200 11.015687 1.417965
2.046129 10.683212 1.005609
1.760932 11.351827 0.186596
2.190275 9.680652 0.592768
0.966233 10.621533 2.073946
1.209583 9.926752 2.879386
-0.001658 10.345604 1.652711
0.767900 11.978057 2.725775
-0.000944 11.961342 3.406871
1.613310 12.261913 3.230183
0.569444 12.705082 2.029986
31.232475 21.119542 4.446715
31.506225 21.128069 3.385875
31.811355 22.141873 3.106118
32.367113 20.465537 3.258335
30.369993 20.627923 2.508291
30.078617 19.602255 2.740192
30.622212 20.690202 1.448623
29.125539 21.477347 2.693196
28.370877 21.184929 2.060527
28.769476 21.390415 3.649952
29.319784 22.471064 2.529288
39.397229 11.643386 33.901660
39.623173 11.695724 34.972455
40.173200 10.794708 35.263671
40.274182 12.559682 35.134025
38.363010 11.870526 35.804776
37.821310 12.786089 35.561924
38.582368 11.865360 36.873534
37.393501 10.726129 35.570715
36.565091 10.803327 36.173269
37.063646 10.726711 34.600706
37.835737 9.816610 35.741812
1.798471 5.834727 8.241182
2.350168 4.979735 8.647399
2.423497 5.088659 9.734563
1.770792 4.077001 8.433539
3.723120 4.842300 8.009090
3.672566 4.688257 6.930022
4.294121 4.025920 8.453916
4.550359 6.097038 8.222829
5.500820 5.991611 7.847592
4.122693 6.895772 7.744450
4.618919 6.338331 9.217389
6.327953 16.003750 23.575592
5.258322 15.786144 23.481098
4.921381 16.087997 22.483841
5.128986 14.703815 23.571534
4.447632 16.468314 24.571397
4.736827 16.148759 25.573856
3.377526 16.298157 24.443699
4.640074 17.973544 24.531104
4.050107 18.448729 25.224958
5.612462 18.217726 24.742189
4.423849 18.356425 23.604433
40.357901 38.269400 5.377570
40.008637 37.540884 4.637521
40.188821 37.940135 3.633878
40.606718 36.632754 4.755597
38.543193 37.191259 4.841380
38.347484 36.750119 5.820035
38.180732 36.509802 4.070259
37.670600 38.430004 4.749359
36.673191 38.196277 4.825779
37.888368 39.080824 5.510103
37.819845 38.931394 3.867086
5.876887 16.536548 33.261967
4.891439 17.008910 33.183481
4.973886 18.055874 33.493701
4.594322 16.987578 32.131051
3.846256 16.267788 34.001807
3.715408 15.233235 33.680481
2.878518 16.770594 33.969297
4.240782 16.213109 35.466639
3.512633 15.767168 36.037804
5.098471 15.665984 35.588070
4.420777 17.149877 35.843652
35.922687 8.688850 21.458040
36.627011 8.787919 20.624669
36.214377 8.276883 19.748460
36.716104 9.852083 20.388110
38.002705 8.250136 20.984638
38.452685 8.775162 21.828759
38.687748 8.296564 20.136729
37.927694 6.787188 21.382799
38.859847 6.398109 21.569886
37.375328 6.675034 22.238389
37.479779 6.220857 20.654299
37.230399 11.522807 13.620713
36.693824 12.126157 12.880140
35.713189 11.674365 12.697369
36.536713 13.119566 13.310020
37.487568 12.270860 11.591591
38.451388 12.759507 11.743074
36.929023 12.823252 10.834439
37.788345 10.913232 10.982694
38.272057 11.002264 10.080813
38.397624 10.368715 11.600756
36.932407 10.366508 10.839401
10.536837 17.873815 11.929491
10.557285 18.246200 10.899295
10.159131 17.472678 10.234236
9.895561 19.115452 10.845760
11.956532 18.670402 10.482782
12.356492 19.472366 11.105323
11.987341 18.987389 9.439250
12.932525 17.513451 10.598009
13.867887 17.773104 10.261896
13.031811 17.222466 11.575347
12.612309 16.696042 10.067559
4.018587 8.437577 32.469635
3.847141 7.491687 31.944002
4.326847 6.682230 32.504206
2.769170 7.306730 31.933434
4.347878 7.547140 30.509599
3.851010 8.318818 29.919423
4.228953 6.587561 30.004175
5.831797 7.863725 30.463397
6.192691 7.844161 29.501801
6.011404 8.801340 30.835339
6.375959 7.202414 31.027868
23.625645 20.623636 19.354995
24.694514 20.556796 19.123814
24.867642 19.676113 18.496446
24.967081 21.445209 18.546950
25.540879 20.514656 20.386040
25.417599 21.404197 21.005871
26.600296 20.390702 20.156559
25.159826 19.331289 21.257140
25.766280 19.259192 22.083160
24.197605 19.428557 21.595356
25.212609 18.448458 20.737626
8.785327 24.507385 1.449765
9.616368 23.929899 1.029915
9.633176 22.940135 1.498158
